order_id,platform,city,category,num_items,cart_value,hour_of_day,is_weekend,weather,base_delivery_fee,handling_fee,surge_charge,small_cart_fee,night_surge,peak_surge,total_hidden_charges,platform_discount,final_price,has_offer,offer_type,offer_value,offer_genuine_score,is_late_night_order,is_bulk_order,is_health_category,days_since_last_order
ORD806774,Blinkit,Lucknow,Grocery,1,672.95,2,0,Hot,0.0,7.75,0.0,0,8.21,0.0,15.96,0.0,688.91,0,None,0.0,,1,0,0,14
ORD336828,Zepto,Delhi,Personal Care,4,993.04,21,0,Rainy,0.0,5.41,15.95,0,0.0,10.65,32.01,24.36,1000.69,0,None,0.0,,0,0,0,10
ORD999636,Instamart,Delhi,Frozen,2,504.78,17,0,Clear,0.0,7.32,0.0,0,0.0,0.0,7.32,0.66,511.44,1,Free Gift,128.35,0.57,0,0,0,4
ORD288066,Instamart,Mumbai,Grocery,5,1115.06,10,0,Hot,0.0,8.11,0.0,0,0.0,0.0,8.11,38.01,1085.16,0,None,0.0,,0,0,0,30
ORD182237,Blinkit,Mumbai,Personal Care,2,261.94,22,0,Hot,24.81,13.35,0.0,0,18.76,0.0,32.11,0.0,318.86,1,Free Delivery,120.67,0.64,1,0,0,17
ORD572436,Instamart,Chennai,Frozen,6,1165.19,6,0,Clear,0.0,5.96,0.0,0,0.0,0.0,5.96,0.0,1171.15,0,None,0.0,,0,0,0,16
ORD764693,Zepto,Chennai,Frozen,11,175.98,15,0,Rainy,24.28,10.18,20.7,0,0.0,0.0,30.88,9.25,221.89,0,None,0.0,,0,1,0,5
ORD193972,Instamart,Kolkata,Medicines,5,483.11,11,1,Clear,0.0,5.62,0.0,0,0.0,0.0,5.62,13.12,475.61,1,BOGO,81.74,0.92,0,0,1,12
ORD354533,Instamart,Delhi,Personal Care,1,543.47,16,0,Hot,0.0,8.68,0.0,0,0.0,0.0,8.68,0.0,552.15,0,None,0.0,,0,0,0,19
ORD855917,Instamart,Bangalore,Personal Care,5,632.3,18,1,Cloudy,0.0,4.38,0.0,0,0.0,0.0,4.38,0.0,636.68,1,Free Gift,119.57,0.39,0,0,0,21
ORD829066,Blinkit,Hyderabad,Fruits & Veg,7,1022.61,13,1,Clear,0.0,8.8,0.0,0,0.0,9.4,18.2,0.0,1040.81,1,BOGO,29.06,0.96,0,0,1,7
ORD482746,Blinkit,Chennai,Medicines,5,1163.89,9,0,Cloudy,0.0,12.82,0.0,0,0.0,0.0,12.82,22.42,1154.29,0,None,0.0,,0,0,1,4
ORD172518,Instamart,Hyderabad,Medicines,12,1136.13,16,0,Clear,0.0,5.26,0.0,0,0.0,0.0,5.26,0.0,1141.39,0,None,0.0,,0,1,1,27
ORD538620,Blinkit,Lucknow,Snacks,11,881.06,8,0,Cloudy,0.0,12.89,0.0,0,0.0,0.0,12.89,79.26,814.69,1,Free Gift,84.81,1.0,0,1,0,18
ORD211090,Zepto,Chennai,Beverages,2,816.51,18,0,Clear,0.0,6.2,0.0,0,0.0,0.0,6.2,0.0,822.71,1,Free Gift,145.35,0.36,0,0,0,1
ORD190025,Zepto,Pune,Fruits & Veg,8,518.07,9,0,Rainy,0.0,9.95,18.83,0,0.0,0.0,28.78,0.0,546.85,1,Cashback,77.59,0.78,0,1,1,4
ORD938913,Instamart,Bangalore,Medicines,9,470.1,12,0,Rainy,0.0,4.59,19.22,0,0.0,5.67,29.48,0.0,499.58,1,Cashback,13.16,0.62,0,1,1,6
ORD571413,Instamart,Hyderabad,Frozen,9,1153.48,15,0,Cloudy,0.0,5.39,0.0,0,0.0,0.0,5.39,0.0,1158.87,1,Free Gift,65.38,1.0,0,1,0,19
ORD770153,Blinkit,Kolkata,Dairy,13,726.63,0,1,Cloudy,0.0,13.0,0.0,0,12.39,0.0,25.39,0.0,752.02,1,Cashback,46.73,1.0,1,1,1,11
ORD428399,Instamart,Kolkata,Medicines,6,771.45,16,0,Cloudy,0.0,8.88,0.0,0,0.0,0.0,8.88,0.0,780.33,1,BOGO,92.62,1.0,0,0,1,4
ORD776604,Zepto,Pune,Frozen,9,548.43,8,0,Rainy,0.0,4.24,15.76,0,0.0,0.0,20.0,38.13,530.3,0,None,0.0,,0,1,0,30
ORD629990,Zepto,Bangalore,Medicines,14,773.74,14,1,Cloudy,0.0,10.79,0.0,0,0.0,0.0,10.79,0.0,784.53,1,Free Delivery,124.13,0.69,0,1,1,21
ORD910074,Blinkit,Kolkata,Snacks,8,172.59,18,0,Hot,20.62,12.61,0.0,0,0.0,0.0,12.61,21.99,183.83,1,Free Delivery,119.3,1.0,0,1,0,25
ORD785424,Blinkit,Delhi,Grocery,9,931.2,16,1,Cloudy,0.0,9.41,0.0,0,0.0,0.0,9.41,34.01,906.6,0,None,0.0,,0,1,0,25
ORD716482,Zepto,Pune,Dairy,6,571.76,20,1,Cloudy,0.0,11.95,0.0,0,0.0,7.37,19.32,0.0,591.08,0,None,0.0,,0,0,1,23
ORD999695,Blinkit,Kolkata,Beverages,14,982.09,9,1,Rainy,0.0,10.7,22.98,0,0.0,0.0,33.68,0.0,1015.77,1,Flat Discount,50.51,0.95,0,1,0,17
ORD809083,Instamart,Delhi,Personal Care,1,1051.09,8,0,Hot,0.0,4.76,0.0,0,0.0,0.0,4.76,0.0,1055.85,1,Flat Discount,125.99,0.65,0,0,0,13
ORD828449,Blinkit,Bangalore,Medicines,7,164.58,16,1,Hot,35.89,12.69,0.0,0,0.0,0.0,12.69,0.0,213.16,0,None,0.0,,0,0,1,30
ORD964915,Blinkit,Lucknow,Dairy,14,898.64,22,0,Clear,0.0,9.58,0.0,0,12.3,0.0,21.88,0.0,920.52,1,BOGO,65.68,1.0,1,1,1,7
ORD117072,Blinkit,Pune,Medicines,10,962.9,11,1,Rainy,0.0,13.94,26.43,0,0.0,0.0,40.37,50.09,953.18,0,None,0.0,,0,1,1,4
ORD780432,Zepto,Lucknow,Snacks,4,1068.01,13,0,Hot,0.0,5.72,0.0,0,0.0,13.77,19.49,0.0,1087.5,1,Flat Discount,45.05,0.97,0,0,0,6
ORD109738,Zepto,Kolkata,Dairy,7,868.14,17,0,Rainy,0.0,3.01,17.15,0,0.0,0.0,20.16,13.57,874.73,0,None,0.0,,0,0,1,1
ORD889743,Instamart,Chennai,Snacks,12,615.02,19,0,Hot,0.0,5.37,0.0,0,0.0,6.03,11.4,56.42,570.0,1,Flat Discount,29.2,1.0,0,1,0,28
ORD327797,Zepto,Bangalore,Fruits & Veg,8,889.12,7,0,Rainy,0.0,8.65,12.27,0,0.0,0.0,20.92,0.0,910.04,0,None,0.0,,0,1,1,3
ORD737107,Zepto,Bangalore,Frozen,6,432.24,19,0,Hot,0.0,4.26,0.0,0,0.0,10.53,14.79,5.05,441.98,0,None,0.0,,0,0,0,10
ORD112653,Instamart,Mumbai,Beverages,4,917.58,20,0,Cloudy,0.0,5.77,0.0,0,0.0,14.55,20.32,62.85,875.05,1,Cashback,43.75,0.91,0,0,0,12
ORD927630,Blinkit,Bangalore,Snacks,6,934.25,12,0,Hot,0.0,14.54,0.0,0,0.0,5.17,19.71,0.0,953.96,1,Flat Discount,40.2,1.0,0,0,0,13
ORD442622,Instamart,Pune,Frozen,7,172.32,17,0,Hot,27.12,7.7,0.0,0,0.0,0.0,7.7,21.69,185.45,1,Free Delivery,146.4,0.93,0,0,0,13
ORD225245,Instamart,Delhi,Beverages,1,176.56,11,0,Rainy,25.39,6.72,18.09,0,0.0,0.0,24.81,51.92,174.84,0,None,0.0,,0,0,0,1
ORD385192,Instamart,Bangalore,Personal Care,9,267.0,18,1,Cloudy,0.0,4.76,0.0,0,0.0,0.0,4.76,0.0,271.76,1,Cashback,118.0,0.36,0,1,0,17
ORD701790,Zepto,Pune,Medicines,8,652.08,18,0,Clear,0.0,3.5,0.0,0,0.0,0.0,3.5,0.0,655.58,1,Free Delivery,45.72,0.92,0,1,1,22
ORD539740,Instamart,Delhi,Grocery,14,353.9,10,0,Clear,0.0,6.83,0.0,0,0.0,0.0,6.83,0.0,360.73,1,Cashback,87.4,1.0,0,1,0,8
ORD172274,Blinkit,Hyderabad,Dairy,14,720.12,13,0,Cloudy,0.0,6.19,0.0,0,0.0,5.53,11.72,0.0,731.84,1,BOGO,147.4,0.69,0,1,1,29
ORD617326,Blinkit,Pune,Medicines,9,88.93,19,0,Clear,24.01,10.64,0.0,25,0.0,9.64,45.28,49.82,108.4,0,None,0.0,,0,1,1,25
ORD494552,Zepto,Hyderabad,Fruits & Veg,4,792.25,8,0,Clear,0.0,9.24,0.0,0,0.0,0.0,9.24,20.1,781.39,0,None,0.0,,0,0,1,28
ORD580728,Instamart,Pune,Medicines,7,1156.53,8,0,Rainy,0.0,9.84,13.42,0,0.0,0.0,23.26,3.07,1176.72,1,BOGO,67.83,1.0,0,0,1,24
ORD385166,Zepto,Delhi,Grocery,2,567.18,14,0,Hot,0.0,11.68,0.0,0,0.0,0.0,11.68,15.66,563.2,1,Free Gift,108.1,0.56,0,0,0,8
ORD993892,Zepto,Hyderabad,Dairy,3,264.1,8,0,Clear,0.0,7.19,0.0,0,0.0,0.0,7.19,0.0,271.29,1,Free Delivery,73.27,0.99,0,0,1,4
ORD132591,Zepto,Bangalore,Fruits & Veg,4,246.12,19,0,Clear,0.0,9.4,0.0,0,0.0,8.96,18.36,0.0,264.48,1,Flat Discount,46.42,1.0,0,0,1,13
ORD776001,Blinkit,Hyderabad,Grocery,2,149.07,7,1,Rainy,35.62,7.22,17.97,0,0.0,0.0,25.19,0.0,209.88,0,None,0.0,,0,0,0,3
ORD859620,Instamart,Pune,Medicines,4,986.41,21,1,Clear,0.0,4.55,0.0,0,0.0,13.09,17.64,0.0,1004.05,1,Free Gift,17.09,0.99,0,0,1,13
ORD623125,Blinkit,Mumbai,Snacks,4,387.98,12,0,Cloudy,0.0,9.46,0.0,0,0.0,11.17,20.63,49.13,359.48,0,None,0.0,,0,0,0,14
ORD670968,Instamart,Lucknow,Beverages,7,799.77,7,1,Rainy,0.0,8.78,14.49,0,0.0,0.0,23.27,0.0,823.04,1,Cashback,148.52,0.57,0,0,0,26
ORD594596,Blinkit,Chennai,Snacks,5,109.19,21,0,Hot,31.94,5.29,0.0,25,0.0,7.81,38.1,0.0,179.23,0,None,0.0,,0,0,0,17
ORD986278,Blinkit,Hyderabad,Grocery,5,935.74,23,1,Rainy,0.0,14.48,23.64,0,12.66,0.0,50.78,0.0,986.52,0,None,0.0,,1,0,0,6
ORD616137,Zepto,Hyderabad,Grocery,10,867.87,16,0,Cloudy,0.0,6.17,0.0,0,0.0,0.0,6.17,0.0,874.04,1,Free Delivery,127.14,0.66,0,1,0,18
ORD439307,Blinkit,Bangalore,Beverages,10,102.32,14,1,Rainy,29.56,8.32,24.21,25,0.0,0.0,57.53,0.0,189.41,1,Free Delivery,138.63,0.67,0,1,0,2
ORD867926,Zepto,Bangalore,Fruits & Veg,14,1155.83,16,0,Clear,0.0,6.36,0.0,0,0.0,0.0,6.36,0.0,1162.19,1,Cashback,57.12,0.8,0,1,1,14
ORD695048,Instamart,Lucknow,Snacks,4,503.79,17,1,Cloudy,0.0,8.4,0.0,0,0.0,0.0,8.4,12.44,499.75,1,BOGO,64.82,1.0,0,0,0,2
ORD193035,Zepto,Chennai,Dairy,11,1129.09,21,0,Rainy,0.0,4.27,21.18,0,0.0,6.68,32.13,58.94,1102.28,0,None,0.0,,0,1,1,27
ORD206355,Instamart,Chennai,Dairy,12,472.54,13,1,Rainy,0.0,8.72,19.2,0,0.0,9.2,37.12,30.68,478.98,1,Free Gift,79.03,0.71,0,1,1,27
ORD722886,Blinkit,Hyderabad,Grocery,5,436.96,9,1,Clear,0.0,14.52,0.0,0,0.0,0.0,14.52,13.61,437.87,1,Cashback,86.59,0.92,0,0,0,20
ORD378150,Blinkit,Mumbai,Grocery,3,193.41,13,0,Hot,24.11,6.9,0.0,0,0.0,12.22,19.12,0.0,236.64,0,None,0.0,,0,0,0,22
ORD309374,Blinkit,Pune,Grocery,3,484.13,10,1,Hot,0.0,9.28,0.0,0,0.0,0.0,9.28,52.96,440.45,0,None,0.0,,0,0,0,4
ORD195563,Zepto,Hyderabad,Dairy,8,425.36,9,1,Clear,0.0,6.58,0.0,0,0.0,0.0,6.58,0.0,431.94,0,None,0.0,,0,1,1,21
ORD258471,Instamart,Kolkata,Medicines,3,129.97,9,0,Cloudy,25.48,5.58,0.0,0,0.0,0.0,5.58,0.0,161.03,0,None,0.0,,0,0,1,25
ORD700534,Instamart,Delhi,Beverages,13,700.03,7,0,Hot,0.0,9.04,0.0,0,0.0,0.0,9.04,0.0,709.07,1,BOGO,106.19,0.69,0,1,0,29
ORD947732,Zepto,Lucknow,Snacks,9,214.72,11,0,Clear,0.0,9.81,0.0,0,0.0,0.0,9.81,59.06,182.51,0,None,0.0,,0,1,0,7
ORD644932,Zepto,Mumbai,Snacks,4,1014.2,13,0,Hot,0.0,5.32,0.0,0,0.0,14.14,19.46,0.0,1033.66,1,Free Gift,87.89,0.77,0,0,0,15
ORD376967,Zepto,Kolkata,Dairy,2,960.04,8,1,Clear,0.0,10.81,0.0,0,0.0,0.0,10.81,0.0,970.85,0,None,0.0,,0,0,1,13
ORD381631,Instamart,Lucknow,Frozen,5,241.11,16,0,Rainy,28.35,8.16,12.39,0,0.0,0.0,20.55,0.0,290.01,1,Free Delivery,16.9,1.0,0,0,0,29
ORD734366,Blinkit,Mumbai,Medicines,5,1041.22,12,0,Cloudy,0.0,11.85,0.0,0,0.0,7.28,19.13,0.0,1060.35,1,Free Gift,118.36,0.35,0,0,1,21
ORD918430,Zepto,Hyderabad,Medicines,12,930.63,13,0,Hot,0.0,10.8,0.0,0,0.0,10.15,20.95,0.0,951.58,1,Flat Discount,109.34,0.58,0,1,1,28
ORD132047,Instamart,Mumbai,Grocery,14,359.43,9,0,Rainy,0.0,6.74,21.18,0,0.0,0.0,27.92,0.0,387.35,1,Free Gift,80.72,0.92,0,1,0,8
ORD324729,Blinkit,Lucknow,Fruits & Veg,10,465.56,16,1,Hot,0.0,13.38,0.0,0,0.0,0.0,13.38,66.47,412.47,1,Cashback,64.12,0.71,0,1,1,28
ORD108874,Zepto,Hyderabad,Grocery,9,1048.39,18,1,Hot,0.0,11.7,0.0,0,0.0,0.0,11.7,0.0,1060.09,1,Free Delivery,100.63,0.62,0,1,0,8
ORD636361,Blinkit,Pune,Frozen,7,1033.78,18,0,Cloudy,0.0,9.59,0.0,0,0.0,0.0,9.59,24.17,1019.2,1,BOGO,65.6,0.92,0,0,0,22
ORD413305,Blinkit,Pune,Personal Care,6,797.47,11,1,Clear,0.0,13.61,0.0,0,0.0,0.0,13.61,56.89,754.19,0,None,0.0,,0,0,0,7
ORD699829,Zepto,Hyderabad,Fruits & Veg,11,842.45,21,0,Hot,0.0,9.49,0.0,0,0.0,14.97,24.46,0.0,866.91,1,Free Gift,66.64,1.0,0,1,1,27
ORD289934,Zepto,Chennai,Fruits & Veg,11,648.19,18,1,Hot,0.0,10.61,0.0,0,0.0,0.0,10.61,0.0,658.8,0,None,0.0,,0,1,1,10
ORD586288,Zepto,Lucknow,Fruits & Veg,11,812.97,8,1,Rainy,0.0,5.0,13.35,0,0.0,0.0,18.35,0.0,831.32,1,Flat Discount,62.04,1.0,0,1,1,28
ORD529068,Zepto,Lucknow,Beverages,8,640.53,6,0,Clear,0.0,10.81,0.0,0,0.0,0.0,10.81,17.9,633.44,1,Free Delivery,29.23,0.94,0,1,0,19
ORD704272,Blinkit,Bangalore,Fruits & Veg,8,786.76,11,0,Clear,0.0,6.77,0.0,0,0.0,0.0,6.77,0.0,793.53,1,Flat Discount,39.31,1.0,0,1,1,25
ORD118786,Zepto,Lucknow,Frozen,10,789.51,19,0,Rainy,0.0,6.63,24.48,0,0.0,6.99,38.1,2.26,825.35,1,Cashback,134.88,0.61,0,1,0,22
ORD649577,Zepto,Hyderabad,Dairy,3,509.58,10,0,Cloudy,0.0,8.3,0.0,0,0.0,0.0,8.3,49.43,468.45,1,Flat Discount,73.83,1.0,0,0,1,11
ORD782141,Blinkit,Bangalore,Beverages,13,264.67,12,0,Cloudy,38.14,13.12,0.0,0,0.0,14.85,27.97,17.95,312.83,1,Cashback,92.56,0.67,0,1,0,26
ORD315477,Zepto,Kolkata,Grocery,10,821.41,20,1,Clear,0.0,8.88,0.0,0,0.0,9.17,18.05,41.38,798.08,1,BOGO,45.38,1.0,0,1,0,23
ORD396439,Instamart,Mumbai,Snacks,10,549.08,11,0,Cloudy,0.0,9.39,0.0,0,0.0,0.0,9.39,0.0,558.47,0,None,0.0,,0,1,0,4
ORD821634,Zepto,Lucknow,Beverages,14,480.87,9,1,Cloudy,0.0,6.69,0.0,0,0.0,0.0,6.69,32.89,454.67,0,None,0.0,,0,1,0,30
ORD410401,Blinkit,Chennai,Medicines,2,247.04,10,1,Clear,21.8,10.12,0.0,0,0.0,0.0,10.12,0.0,278.96,1,Flat Discount,100.21,0.59,0,0,1,9
ORD444625,Blinkit,Mumbai,Personal Care,14,483.44,7,1,Clear,0.0,11.77,0.0,0,0.0,0.0,11.77,0.0,495.21,1,Cashback,11.35,0.73,0,1,0,12
ORD780364,Blinkit,Pune,Dairy,3,528.87,20,1,Cloudy,0.0,14.62,0.0,0,0.0,13.51,28.13,30.86,526.14,0,None,0.0,,0,0,1,29
ORD917012,Zepto,Delhi,Frozen,2,1100.57,8,0,Rainy,0.0,7.34,18.53,0,0.0,0.0,25.87,0.0,1126.44,0,None,0.0,,0,0,0,12
ORD704660,Instamart,Mumbai,Medicines,8,206.49,20,0,Rainy,24.99,4.28,14.62,0,0.0,11.78,30.68,49.32,212.84,0,None,0.0,,0,1,1,24
ORD255875,Instamart,Hyderabad,Dairy,9,564.79,23,0,Cloudy,0.0,8.36,0.0,0,15.96,0.0,24.32,0.0,589.11,0,None,0.0,,1,1,1,27
ORD152796,Instamart,Mumbai,Medicines,14,1053.75,1,0,Hot,0.0,4.45,0.0,0,10.89,0.0,15.34,0.0,1069.09,0,None,0.0,,1,1,1,17
ORD195310,Zepto,Kolkata,Medicines,8,178.58,12,1,Hot,22.48,5.84,0.0,0,0.0,12.45,18.29,0.0,219.35,1,Free Gift,67.73,0.6,0,1,1,26
ORD729094,Instamart,Pune,Fruits & Veg,6,1004.35,21,0,Hot,0.0,8.9,0.0,0,0.0,8.32,17.22,0.0,1021.57,0,None,0.0,,0,0,1,16
ORD851678,Instamart,Chennai,Fruits & Veg,1,477.76,18,1,Rainy,0.0,7.8,20.0,0,0.0,0.0,27.8,0.0,505.56,1,Cashback,16.41,0.63,0,0,1,24
ORD579605,Instamart,Kolkata,Frozen,2,321.46,8,0,Rainy,0.0,8.95,13.91,0,0.0,0.0,22.86,53.0,291.32,1,BOGO,27.25,1.0,0,0,0,22
ORD208584,Instamart,Bangalore,Frozen,9,1019.47,22,1,Clear,0.0,6.9,0.0,0,19.05,0.0,25.95,0.0,1045.42,1,BOGO,34.31,1.0,1,1,0,13
ORD884782,Instamart,Chennai,Frozen,5,1159.22,14,0,Rainy,0.0,9.82,16.53,0,0.0,0.0,26.35,28.89,1156.68,0,None,0.0,,0,0,0,17
ORD781664,Blinkit,Chennai,Beverages,4,779.07,18,0,Rainy,0.0,7.91,20.18,0,0.0,0.0,28.09,0.0,807.16,0,None,0.0,,0,0,0,6
ORD542904,Instamart,Chennai,Frozen,10,835.15,18,0,Hot,0.0,9.36,0.0,0,0.0,0.0,9.36,0.0,844.51,0,None,0.0,,0,1,0,26
ORD409477,Zepto,Delhi,Personal Care,4,920.21,4,1,Clear,0.0,4.45,0.0,0,18.07,0.0,22.52,15.03,927.7,0,None,0.0,,1,0,0,7
ORD879794,Instamart,Mumbai,Frozen,12,346.11,12,0,Rainy,0.0,8.71,19.99,0,0.0,14.26,42.96,46.51,342.56,1,Flat Discount,145.22,0.91,0,1,0,9
ORD142608,Zepto,Lucknow,Beverages,13,949.28,20,0,Cloudy,0.0,11.68,0.0,0,0.0,11.83,23.51,10.65,962.14,1,Free Delivery,112.91,0.52,0,1,0,14
ORD911242,Blinkit,Pune,Fruits & Veg,1,602.29,8,0,Cloudy,0.0,14.37,0.0,0,0.0,0.0,14.37,74.29,542.37,0,None,0.0,,0,0,1,30
ORD267112,Instamart,Pune,Fruits & Veg,2,668.44,14,0,Cloudy,0.0,9.74,0.0,0,0.0,0.0,9.74,0.0,678.18,0,None,0.0,,0,0,1,14
ORD109231,Instamart,Kolkata,Fruits & Veg,11,450.79,7,1,Rainy,0.0,5.76,21.5,0,0.0,0.0,27.26,0.0,478.05,1,BOGO,125.32,0.7,0,1,1,4
ORD610451,Instamart,Chennai,Fruits & Veg,1,507.14,13,0,Rainy,0.0,8.78,13.13,0,0.0,5.25,27.16,50.68,483.62,1,Flat Discount,82.0,1.0,0,0,1,2
ORD877388,Blinkit,Hyderabad,Grocery,3,782.17,11,1,Clear,0.0,7.11,0.0,0,0.0,0.0,7.11,0.0,789.28,1,Free Gift,126.99,0.37,0,0,0,25
ORD371212,Blinkit,Delhi,Fruits & Veg,12,122.43,18,1,Hot,21.46,6.78,0.0,25,0.0,0.0,31.78,5.64,170.03,0,None,0.0,,0,1,1,14
ORD714054,Blinkit,Lucknow,Dairy,7,679.01,17,0,Clear,0.0,11.41,0.0,0,0.0,0.0,11.41,0.0,690.42,0,None,0.0,,0,0,1,2
ORD132316,Instamart,Delhi,Personal Care,13,759.35,12,0,Cloudy,0.0,5.69,0.0,0,0.0,8.81,14.5,0.0,773.85,0,None,0.0,,0,1,0,16
ORD779414,Zepto,Hyderabad,Snacks,11,413.82,8,0,Cloudy,0.0,10.98,0.0,0,0.0,0.0,10.98,0.0,424.8,0,None,0.0,,0,1,0,12
ORD292930,Zepto,Bangalore,Dairy,9,421.25,8,1,Hot,0.0,9.73,0.0,0,0.0,0.0,9.73,0.0,430.98,1,Free Gift,136.79,0.53,0,1,1,8
ORD446922,Instamart,Pune,Medicines,14,802.04,9,1,Clear,0.0,4.44,0.0,0,0.0,0.0,4.44,0.0,806.48,1,Free Delivery,111.58,0.6,0,1,1,12
ORD482199,Zepto,Hyderabad,Medicines,6,584.72,7,0,Rainy,0.0,8.55,14.59,0,0.0,0.0,23.14,0.0,607.86,0,None,0.0,,0,0,1,26
ORD776909,Blinkit,Kolkata,Frozen,12,389.88,9,0,Rainy,0.0,8.59,25.19,0,0.0,0.0,33.78,38.4,385.26,1,Flat Discount,78.18,0.92,0,1,0,20
ORD906564,Zepto,Pune,Dairy,5,894.72,20,1,Rainy,0.0,11.03,22.74,0,0.0,13.13,46.9,0.0,941.62,0,None,0.0,,0,0,1,19
ORD405134,Zepto,Mumbai,Snacks,11,489.72,15,0,Hot,0.0,5.01,0.0,0,0.0,0.0,5.01,0.0,494.73,0,None,0.0,,0,1,0,5
ORD253300,Blinkit,Delhi,Snacks,14,928.07,12,0,Rainy,0.0,6.4,17.39,0,0.0,10.66,34.45,0.0,962.52,0,None,0.0,,0,1,0,24
ORD506945,Instamart,Lucknow,Dairy,4,376.08,22,1,Hot,0.0,5.4,0.0,0,14.21,0.0,19.61,0.0,395.69,0,None,0.0,,1,0,1,16
ORD483041,Blinkit,Mumbai,Personal Care,12,1015.06,5,0,Clear,0.0,7.63,0.0,0,10.09,0.0,17.72,0.0,1032.78,0,None,0.0,,1,1,0,19
ORD626214,Instamart,Delhi,Frozen,9,475.25,15,0,Rainy,0.0,9.21,16.87,0,0.0,0.0,26.08,0.0,501.33,0,None,0.0,,0,1,0,29
ORD218844,Zepto,Lucknow,Snacks,4,289.33,9,1,Cloudy,0.0,6.26,0.0,0,0.0,0.0,6.26,0.0,295.59,1,Free Delivery,68.05,0.97,0,0,0,16
ORD288783,Instamart,Lucknow,Beverages,1,128.32,14,0,Hot,27.75,4.97,0.0,0,0.0,0.0,4.97,0.0,161.04,1,BOGO,30.56,0.93,0,0,0,17
ORD730025,Blinkit,Mumbai,Beverages,2,583.11,20,0,Cloudy,0.0,14.93,0.0,0,0.0,6.71,21.64,0.0,604.75,0,None,0.0,,0,0,0,5
ORD540186,Instamart,Bangalore,Fruits & Veg,12,1113.03,17,0,Rainy,0.0,7.58,12.69,0,0.0,0.0,20.27,9.25,1124.05,1,BOGO,130.34,0.6,0,1,1,27
ORD655552,Zepto,Delhi,Dairy,13,184.37,9,0,Clear,24.89,11.12,0.0,0,0.0,0.0,11.12,0.0,220.38,1,Free Gift,83.09,0.61,0,1,1,14
ORD670143,Zepto,Lucknow,Snacks,7,365.06,19,0,Clear,0.0,9.89,0.0,0,0.0,5.84,15.73,0.0,380.79,0,None,0.0,,0,0,0,14
ORD544136,Blinkit,Hyderabad,Dairy,10,662.13,0,0,Clear,0.0,8.75,0.0,0,12.91,0.0,21.66,64.34,619.45,1,Free Gift,101.22,0.77,1,1,1,19
ORD884140,Blinkit,Pune,Medicines,7,280.17,23,0,Rainy,31.18,9.84,29.83,0,17.29,0.0,56.96,0.0,368.31,1,Free Delivery,129.7,0.63,1,0,1,8
ORD556526,Blinkit,Bangalore,Grocery,13,260.03,7,0,Cloudy,39.29,5.05,0.0,0,0.0,0.0,5.05,11.63,292.74,0,None,0.0,,0,1,0,3
ORD283785,Zepto,Pune,Frozen,12,1122.37,9,1,Clear,0.0,6.61,0.0,0,0.0,0.0,6.61,0.0,1128.98,1,BOGO,18.04,1.0,0,1,0,21
ORD477214,Blinkit,Lucknow,Grocery,4,958.03,1,0,Cloudy,0.0,10.11,0.0,0,15.38,0.0,25.49,0.0,983.52,0,None,0.0,,1,0,0,8
ORD171950,Instamart,Mumbai,Frozen,13,475.5,23,1,Cloudy,0.0,6.37,0.0,0,14.21,0.0,20.58,0.0,496.08,0,None,0.0,,1,1,0,30
ORD175902,Zepto,Pune,Personal Care,6,333.45,18,0,Cloudy,0.0,11.67,0.0,0,0.0,0.0,11.67,0.0,345.12,1,Cashback,46.56,0.62,0,0,0,17
ORD913274,Blinkit,Chennai,Personal Care,9,857.49,22,0,Cloudy,0.0,14.66,0.0,0,17.24,0.0,31.9,0.0,889.39,0,None,0.0,,1,1,0,15
ORD972600,Instamart,Lucknow,Personal Care,2,155.66,21,0,Hot,28.77,9.97,0.0,0,0.0,7.3,17.27,0.0,201.7,1,Flat Discount,82.31,0.9,0,0,0,9
ORD871153,Zepto,Pune,Snacks,2,613.74,7,0,Cloudy,0.0,6.18,0.0,0,0.0,0.0,6.18,0.0,619.92,1,Free Delivery,79.86,0.94,0,0,0,8
ORD489227,Blinkit,Hyderabad,Dairy,3,214.26,10,0,Cloudy,21.57,14.56,0.0,0,0.0,0.0,14.56,0.0,250.39,1,BOGO,144.12,0.67,0,0,1,20
ORD512842,Blinkit,Lucknow,Snacks,8,1182.52,21,0,Cloudy,0.0,14.16,0.0,0,0.0,10.77,24.93,17.77,1189.68,1,Free Gift,76.96,0.7,0,1,0,28
ORD459762,Instamart,Bangalore,Grocery,6,93.24,13,1,Hot,21.58,7.49,0.0,15,0.0,7.6,30.09,42.89,102.02,1,Free Delivery,47.72,1.0,0,0,0,12
ORD997904,Zepto,Lucknow,Frozen,6,393.19,13,0,Cloudy,0.0,4.62,0.0,0,0.0,7.29,11.91,34.55,370.55,1,Flat Discount,122.57,1.0,0,0,0,13
ORD689444,Zepto,Bangalore,Grocery,13,277.8,19,0,Hot,0.0,7.5,0.0,0,0.0,13.49,20.99,0.0,298.79,1,Flat Discount,119.95,0.56,0,1,0,28
ORD460857,Instamart,Mumbai,Personal Care,4,613.72,12,0,Clear,0.0,7.78,0.0,0,0.0,8.35,16.13,0.0,629.85,1,BOGO,88.05,1.0,0,0,0,1
ORD251884,Blinkit,Delhi,Snacks,10,1176.9,12,0,Rainy,0.0,7.85,19.88,0,0.0,12.75,40.48,0.0,1217.38,1,Cashback,63.35,0.73,0,1,0,28
